# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	974116	974831	+	XM_012910857.1		XP_012766311.1	hypothetical protein, conserved		24562666	BBBOND_0104340	678	678	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	974116	974831	+	XP_012766311.1		XM_012910857.1	hypothetical protein, conserved		24562666	BBBOND_0104340	678	225	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	976570	976860	-						24562667	BBBOND_0104350	291		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	976570	976860	-	XM_012910858.1		XP_012766312.1	brain protein 44-like protein, putative		24562667	BBBOND_0104350	291	291	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	976570	976860	-	XP_012766312.1		XM_012910858.1	brain protein 44-like protein, putative		24562667	BBBOND_0104350	291	96	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	977479	979199	-						24562668	BBBOND_0104360	1721		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	977479	979199	-	XM_012910859.1		XP_012766313.1	membrane protein, putative		24562668	BBBOND_0104360	1638	1638	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	977479	979199	-	XP_012766313.1		XM_012910859.1	membrane protein, putative		24562668	BBBOND_0104360	1638	545	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	979811	980545	+						24562669	BBBOND_0104370	735		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	979811	980545	+	XM_012910860.1		XP_012766314.1	u1 snRNP, putative		24562669	BBBOND_0104370	735	735	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	979811	980545	+	XP_012766314.1		XM_012910860.1	u1 snRNP, putative		24562669	BBBOND_0104370	735	244	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	980826	981722	+						24562670	BBBOND_0104380	897		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	980826	981722	+	XM_012910861.1		XP_012766315.1	hypothetical protein, conserved		24562670	BBBOND_0104380	897	897	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	980826	981722	+	XP_012766315.1		XM_012910861.1	hypothetical protein, conserved		24562670	BBBOND_0104380	897	298	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	981798	982166	+						24562671	BBBOND_0104390	369		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	981798	982166	+	XM_012910862.1		XP_012766316.1	hypothetical protein		24562671	BBBOND_0104390	369	369	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	981798	982166	+	XP_012766316.1		XM_012910862.1	hypothetical protein		24562671	BBBOND_0104390	369	122	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	982256	982441	-						24562672	BBBOND_0104400	186		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	982256	982441	-	XM_012910863.1		XP_012766317.1	hypothetical protein		24562672	BBBOND_0104400	186	186	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	982256	982441	-	XP_012766317.1		XM_012910863.1	hypothetical protein		24562672	BBBOND_0104400	186	61	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	982895	983653	+						24562673	BBBOND_0104410	759		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	982895	983653	+	XM_012910864.1		XP_012766318.1	hypothetical protein		24562673	BBBOND_0104410	759	759	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	982895	983653	+	XP_012766318.1		XM_012910864.1	hypothetical protein		24562673	BBBOND_0104410	759	252	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	984449	985210	-						24562674	BBBOND_0104420	762		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	984449	985210	-	XM_012910865.1		XP_012766319.1	hypothetical protein		24562674	BBBOND_0104420	762	762	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	984449	985210	-	XP_012766319.1		XM_012910865.1	hypothetical protein		24562674	BBBOND_0104420	762	253	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	988297	989058	+						24562675	BBBOND_0104430	762		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	988297	989058	+	XM_012910866.1		XP_012766320.1	hypothetical protein		24562675	BBBOND_0104430	762	762	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	988297	989058	+	XP_012766320.1		XM_012910866.1	hypothetical protein		24562675	BBBOND_0104430	762	253	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	990561	993882	+						24562676	BBBOND_0104440	3322		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	990561	993882	+	XM_012910867.1		XP_012766321.1	hypothetical protein		24562676	BBBOND_0104440	2703	2703	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	990561	993882	+	XP_012766321.1		XM_012910867.1	hypothetical protein		24562676	BBBOND_0104440	2703	900	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	994907	995687	+						24562677	BBBOND_0104450	781		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	994907	995687	+	XM_012910868.1		XP_012766322.1	hypothetical protein		24562677	BBBOND_0104450	726	726	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	994907	995687	+	XP_012766322.1		XM_012910868.1	hypothetical protein		24562677	BBBOND_0104450	726	241	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	997049	998035	+						24562678	BBBOND_0104460	987		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	997049	998035	+	XM_012910869.1		XP_012766323.1	hypothetical protein		24562678	BBBOND_0104460	987	987	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	997049	998035	+	XP_012766323.1		XM_012910869.1	hypothetical protein		24562678	BBBOND_0104460	987	328	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998103	998382	+						24562679	BBBOND_0104470	280		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998103	998382	+	XM_012910870.1		XP_012766324.1	hypothetical protein		24562679	BBBOND_0104470	216	216	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998103	998382	+	XP_012766324.1		XM_012910870.1	hypothetical protein		24562679	BBBOND_0104470	216	71	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998455	998637	+						24562680	BBBOND_0104480	183		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998455	998637	+	XM_012910871.1		XP_012766325.1	hypothetical protein		24562680	BBBOND_0104480	183	183	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998455	998637	+	XP_012766325.1		XM_012910871.1	hypothetical protein		24562680	BBBOND_0104480	183	60	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998795	999001	+						24562681	BBBOND_0104490	207		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998795	999001	+	XM_012910872.1		XP_012766326.1	hypothetical protein		24562681	BBBOND_0104490	207	207	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	998795	999001	+	XP_012766326.1		XM_012910872.1	hypothetical protein		24562681	BBBOND_0104490	207	68	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	999044	1002912	-						24562682	BBBOND_0104500	3869		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	999044	1002912	-	XM_012910873.1		XP_012766327.1	tRNA synthetases class I protein superfamily, putative		24562682	BBBOND_0104500	3690	3690	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	999044	1002912	-	XP_012766327.1		XM_012910873.1	tRNA synthetases class I protein superfamily, putative		24562682	BBBOND_0104500	3690	1229	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1003017	1004883	-						24562683	BBBOND_0104510	1867		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1003017	1004883	-	XM_012910874.1		XP_012766328.1	hypothetical protein, conserved		24562683	BBBOND_0104510	1776	1776	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1003017	1004883	-	XP_012766328.1		XM_012910874.1	hypothetical protein, conserved		24562683	BBBOND_0104510	1776	591	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1005152	1005838	+						24562684	BBBOND_0104520	687		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1005152	1005838	+	XM_012910875.1		XP_012766329.1	hypothetical protein, conserved		24562684	BBBOND_0104520	687	687	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1005152	1005838	+	XP_012766329.1		XM_012910875.1	hypothetical protein, conserved		24562684	BBBOND_0104520	687	228	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1006271	1007326	-						24562685	BBBOND_0104530	1056		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1006271	1007326	-	XM_012910876.1		XP_012766330.1	TAFII55 protein conserved region containing protein, putative		24562685	BBBOND_0104530	1056	1056	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1006271	1007326	-	XP_012766330.1		XM_012910876.1	TAFII55 protein conserved region containing protein, putative		24562685	BBBOND_0104530	1056	351	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1008137	1008856	+						24562686	BBBOND_0104540	720		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1008137	1008856	+	XM_012910877.1		XP_012766331.1	hypothetical protein, conserved		24562686	BBBOND_0104540	720	720	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1008137	1008856	+	XP_012766331.1		XM_012910877.1	hypothetical protein, conserved		24562686	BBBOND_0104540	720	239	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1009002	1011091	-						24562687	BBBOND_0104550	2090		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1009002	1011091	-	XM_012910878.1		XP_012766332.1	N(2),N(2)-dimethylguanosine tRNA methyltransferase, putative		24562687	BBBOND_0104550	1641	1641	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1009002	1011091	-	XP_012766332.1		XM_012910878.1	N(2),N(2)-dimethylguanosine tRNA methyltransferase, putative		24562687	BBBOND_0104550	1641	546	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1012280	1015393	+						24562688	BBBOND_0104560	3114		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1012280	1015393	+	XM_012910879.1		XP_012766333.1	calcium ATPase SERCA-like, putative		24562688	BBBOND_0104560	3114	3114	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1012280	1015393	+	XP_012766333.1		XM_012910879.1	calcium ATPase SERCA-like, putative		24562688	BBBOND_0104560	3114	1037	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1016021	1016749	-						24562689	BBBOND_0104570	729		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1016021	1016749	-	XM_012910880.1		XP_012766334.1	hypothetical protein		24562689	BBBOND_0104570	729	729	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1016021	1016749	-	XP_012766334.1		XM_012910880.1	hypothetical protein		24562689	BBBOND_0104570	729	242	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1017664	1021771	-						24562690	BBBOND_0104580	4108		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1017664	1021771	-	XM_012910881.1		XP_012766335.1	C2 domain containing protein, putative		24562690	BBBOND_0104580	3903	3903	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1017664	1021771	-	XP_012766335.1		XM_012910881.1	C2 domain containing protein, putative		24562690	BBBOND_0104580	3903	1300	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1022083	1023150	+						24562691	BBBOND_0104590	1068		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1022083	1023150	+	XM_012910882.1		XP_012766336.1	hypothetical protein, conserved		24562691	BBBOND_0104590	777	777	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1022083	1023150	+	XP_012766336.1		XM_012910882.1	hypothetical protein, conserved		24562691	BBBOND_0104590	777	258	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1023251	1023553	+						24562692	BBBOND_0104600	303		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1023251	1023553	+	XM_012910883.1		XP_012766337.1	hypothetical protein		24562692	BBBOND_0104600	303	303	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1023251	1023553	+	XP_012766337.1		XM_012910883.1	hypothetical protein		24562692	BBBOND_0104600	303	100	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1023848	1027328	+						24562693	BBBOND_0104610	3481		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1023848	1027328	+	XM_012910884.1		XP_012766338.1	hypothetical protein, conserved		24562693	BBBOND_0104610	3411	3411	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1023848	1027328	+	XP_012766338.1		XM_012910884.1	hypothetical protein, conserved		24562693	BBBOND_0104610	3411	1136	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1027570	1030943	+						24562694	BBBOND_0104620	3374		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1027570	1030943	+	XM_012910885.1		XP_012766339.1	DSHCT (NUC185) domain containing DEAD/DEAH box helicase family protein, putative		24562694	BBBOND_0104620	2961	2961	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1027570	1030943	+	XP_012766339.1		XM_012910885.1	DSHCT (NUC185) domain containing DEAD/DEAH box helicase family protein, putative		24562694	BBBOND_0104620	2961	986	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1031108	1032227	+						24562695	BBBOND_0104630	1120		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1031108	1032227	+	XM_012910886.1		XP_012766340.1	hypothetical protein, conserved		24562695	BBBOND_0104630	873	873	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1031108	1032227	+	XP_012766340.1		XM_012910886.1	hypothetical protein, conserved		24562695	BBBOND_0104630	873	290	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1032425	1032904	+						24562696	BBBOND_0104640	480		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1032425	1032904	+	XM_012910887.1		XP_012766341.1	glycosyltransferase family protein 28, putative		24562696	BBBOND_0104640	480	480	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1032425	1032904	+	XP_012766341.1		XM_012910887.1	glycosyltransferase family protein 28, putative		24562696	BBBOND_0104640	480	159	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1033114	1034571	-						24562697	BBBOND_0104650	1458		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1033114	1034571	-	XM_012910888.1		XP_012766342.1	DnaJ domain containing protein, putative		24562697	BBBOND_0104650	1458	1458	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1033114	1034571	-	XP_012766342.1		XM_012910888.1	DnaJ domain containing protein, putative		24562697	BBBOND_0104650	1458	485	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1036452	1038090	+						24562698	BBBOND_0104660	1639		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1036452	1038090	+	XM_012910889.1		XP_012766343.1	hypothetical protein, conserved		24562698	BBBOND_0104660	1062	1062	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1036452	1038090	+	XP_012766343.1		XM_012910889.1	hypothetical protein, conserved		24562698	BBBOND_0104660	1062	353	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1038203	1041607	+						24562699	BBBOND_0104670	3405		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1038203	1041607	+	XM_012910890.1		XP_012766344.1	hypothetical protein, conserved		24562699	BBBOND_0104670	3405	3405	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1038203	1041607	+	XP_012766344.1		XM_012910890.1	hypothetical protein, conserved		24562699	BBBOND_0104670	3405	1134	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1041878	1043318	-						24562700	BBBOND_0104680	1441		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1041878	1043318	-	XM_012910891.1		XP_012766345.1	ski-interacting protein, putative		24562700	BBBOND_0104680	1344	1344	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1041878	1043318	-	XP_012766345.1		XM_012910891.1	ski-interacting protein, putative		24562700	BBBOND_0104680	1344	447	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1043387	1046271	-						24562701	BBBOND_0104690	2885		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1043387	1046271	-	XM_012910892.1		XP_012766346.1	hypothetical protein, conserved		24562701	BBBOND_0104690	2604	2604	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1043387	1046271	-	XP_012766346.1		XM_012910892.1	hypothetical protein, conserved		24562701	BBBOND_0104690	2604	867	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1048589	1049655	+						24562702	BBBOND_0104700	1067		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1048589	1049655	+	XM_012910893.1		XP_012766347.1	hypothetical protein		24562702	BBBOND_0104700	750	750	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1048589	1049655	+	XP_012766347.1		XM_012910893.1	hypothetical protein		24562702	BBBOND_0104700	750	249	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1051541	1054417	+						24562703	BBBOND_0104710	2877		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1051541	1054417	+	XM_012910894.1		XP_012766348.1	hypothetical protein		24562703	BBBOND_0104710	2877	2877	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1051541	1054417	+	XP_012766348.1		XM_012910894.1	hypothetical protein		24562703	BBBOND_0104710	2877	958	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1055353	1057095	+						24562704	BBBOND_0104720	1743		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1055353	1057095	+	XM_012910895.1		XP_012766349.1	hypothetical protein		24562704	BBBOND_0104720	1743	1743	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1055353	1057095	+	XP_012766349.1		XM_012910895.1	hypothetical protein		24562704	BBBOND_0104720	1743	580	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1058070	1059743	-						24562705	BBBOND_0104730	1674		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1058070	1059743	-	XM_012910896.1		XP_012766350.1	phosphate transporter, putative		24562705	BBBOND_0104730	1674	1674	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1058070	1059743	-	XP_012766350.1		XM_012910896.1	phosphate transporter, putative		24562705	BBBOND_0104730	1674	557	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1059960	1066079	+						24562706	BBBOND_0104740	6120		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1059960	1066079	+	XM_012910897.1		XP_012766351.1	cyclic nucleotide-binding domain containing protein, putative		24562706	BBBOND_0104740	5712	5712	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1059960	1066079	+	XP_012766351.1		XM_012910897.1	cyclic nucleotide-binding domain containing protein, putative		24562706	BBBOND_0104740	5712	1903	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1066115	1069240	-						24562707	BBBOND_0104750	3126		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1066115	1069240	-	XM_012910898.1		XP_012766352.1	hypothetical protein, conserved		24562707	BBBOND_0104750	3126	3126	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1066115	1069240	-	XP_012766352.1		XM_012910898.1	hypothetical protein, conserved		24562707	BBBOND_0104750	3126	1041	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1069781	1070515	-						24562708	BBBOND_0104760	735		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1069781	1070515	-	XM_012910899.1		XP_012766353.1	hypothetical protein		24562708	BBBOND_0104760	216	216	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1069781	1070515	-	XP_012766353.1		XM_012910899.1	hypothetical protein		24562708	BBBOND_0104760	216	71	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1070583	1077434	-						24562709	BBBOND_0104770	6852		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1070583	1077434	-	XM_012910900.1		XP_012766354.1	hypothetical protein, conserved		24562709	BBBOND_0104770	6852	6852	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1070583	1077434	-	XP_012766354.1		XM_012910900.1	hypothetical protein, conserved		24562709	BBBOND_0104770	6852	2283	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1078536	1080031	+						24562710	BBBOND_0104780	1496		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1078536	1080031	+	XM_012910901.1		XP_012766355.1	rRNA pseudouridine synthase, putative family protein		24562710	BBBOND_0104780	1254	1254	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1078536	1080031	+	XP_012766355.1		XM_012910901.1	rRNA pseudouridine synthase, putative family protein		24562710	BBBOND_0104780	1254	417	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1080171	1082627	-						24562711	BBBOND_0104790	2457		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1080171	1082627	-	XM_012910902.1		XP_012766356.1	ATP-dependent DNA helicase, RecQ family protein, putative		24562711	BBBOND_0104790	2457	2457	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1080171	1082627	-	XP_012766356.1		XM_012910902.1	ATP-dependent DNA helicase, RecQ family protein, putative		24562711	BBBOND_0104790	2457	818	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1083128	1085463	-						24562712	BBBOND_0104800	2336		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1083128	1085463	-	XM_012910903.1		XP_012766357.1	hypothetical protein, conserved		24562712	BBBOND_0104800	2298	2298	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1083128	1085463	-	XP_012766357.1		XM_012910903.1	hypothetical protein, conserved		24562712	BBBOND_0104800	2298	765	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1086171	1088375	+						24562713	BBBOND_0104810	2205		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1086171	1088375	+	XM_012910904.1		XP_012766358.1	DEAD/DEAH box helicase family protein, putative		24562713	BBBOND_0104810	2205	2205	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1086171	1088375	+	XP_012766358.1		XM_012910904.1	DEAD/DEAH box helicase family protein, putative		24562713	BBBOND_0104810	2205	734	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1088521	1089975	-						24562714	BBBOND_0104820	1455		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1088521	1089975	-	XM_012910905.1		XP_012766359.1	hypothetical protein, conserved		24562714	BBBOND_0104820	1455	1455	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1088521	1089975	-	XP_012766359.1		XM_012910905.1	hypothetical protein, conserved		24562714	BBBOND_0104820	1455	484	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1091837	1092457	+						24562715	BBBOND_0104830	621		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1091837	1092457	+	XM_012910906.1		XP_012766360.1	gliding-associated protein 45, putative		24562715	BBBOND_0104830	585	585	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1091837	1092457	+	XP_012766360.1		XM_012910906.1	gliding-associated protein 45, putative		24562715	BBBOND_0104830	585	194	
gene	protein_coding	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1092762	1093238	-						24562716	BBBOND_0104840	477		partial
mRNA		GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1092762	1093238	-	XM_012910907.1		XP_012766361.1	hypothetical protein		24562716	BBBOND_0104840	477	477	partial
CDS	with_protein	GCF_000981445.1	Primary Assembly	chromosome	I	NC_027216.1	1092762	1093238	-	XP_012766361.1		XM_012910907.1	hypothetical protein		24562716	BBBOND_0104840	477	158	
