# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	783312	785078	+	XP_744933.2		XM_739840.2	serine/threonine protein kinase RIO2, putative		3498053	PCHAS_052160	1767	588	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	785689	789531	-						3498054	PCHAS_052170	3843		partial;old_locus_tag=PC101645.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	785689	789531	-	XM_016797376.1		XP_016655241.1	conserved Plasmodium protein, unknown function		3498054	PCHAS_052170	3843	3843	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	785689	789531	-	XP_016655241.1		XM_016797376.1	conserved Plasmodium protein, unknown function		3498054	PCHAS_052170	3843	1280	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	791173	792789	+						3490773	PCHAS_052180	1617		partial;old_locus_tag=PC300381.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	791173	792789	+	XM_732653.2		XP_737746.2	holo-(acyl-carrier protein) synthase, putative		3490773	PCHAS_052180	1617	1617	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	791173	792789	+	XP_737746.2		XM_732653.2	holo-(acyl-carrier protein) synthase, putative		3490773	PCHAS_052180	1617	538	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	797397	805235	+						3497060	PCHAS_052190	7839		partial;old_locus_tag=PC000426.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	797397	805235	+	XM_738857.2		XP_743950.2	transcription factor with AP2 domain(s), putative		3497060	PCHAS_052190	7839	7839	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	797397	805235	+	XP_743950.2		XM_738857.2	transcription factor with AP2 domain(s), putative		3497060	PCHAS_052190	7839	2612	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	806977	807786	+						3488969	PCHAS_052200	810		partial;old_locus_tag=PC000317.01.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	806977	807786	+	XM_730875.2		XP_735968.2	ribosome-recycling factor, putative		3488969	PCHAS_052200	810	810	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	806977	807786	+	XP_735968.2		XM_730875.2	ribosome-recycling factor, putative		3488969	PCHAS_052200	810	269	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	808106	809260	-						3485736	PCHAS_052210	1155		partial;old_locus_tag=PC400624.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	808106	809260	-	XM_016797378.1		XP_016655242.1	conserved Plasmodium protein, unknown function		3485736	PCHAS_052210	594	594	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	808106	809260	-	XP_016655242.1		XM_016797378.1	conserved Plasmodium protein, unknown function		3485736	PCHAS_052210	594	197	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	810404	811852	+						3491207	PCHAS_052220	1449		partial;old_locus_tag=PC108345.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	810404	811852	+	XM_733081.2		XP_738174.2	conserved Plasmodium protein, unknown function		3491207	PCHAS_052220	1449	1449	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	810404	811852	+	XP_738174.2		XM_733081.2	conserved Plasmodium protein, unknown function		3491207	PCHAS_052220	1449	482	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	811916	817844	-						3495170	PCHAS_052230	5929		partial;old_locus_tag=PC000210.05.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	811916	817844	-	XM_016797379.1		XP_016655243.1	conserved Plasmodium protein, unknown function		3495170	PCHAS_052230	5268	5268	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	811916	817844	-	XP_016655243.1		XM_016797379.1	conserved Plasmodium protein, unknown function		3495170	PCHAS_052230	5268	1755	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	819716	820075	+						27794635	PCHAS_052240	360		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	819716	820075	+	XM_016797380.1		XP_016655244.1	conserved Plasmodium protein, unknown function		27794635	PCHAS_052240	360	360	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	819716	820075	+	XP_016655244.1		XM_016797380.1	conserved Plasmodium protein, unknown function		27794635	PCHAS_052240	360	119	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	820894	821127	+						27794636	PCHAS_052250	234		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	820894	821127	+	XM_016797381.1		XP_016655245.1	conserved Plasmodium protein, unknown function		27794636	PCHAS_052250	234	234	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	820894	821127	+	XP_016655245.1		XM_016797381.1	conserved Plasmodium protein, unknown function		27794636	PCHAS_052250	234	77	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	822220	823679	+						3492164	PCHAS_052260	1460		partial;old_locus_tag=PC000268.05.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	822220	823679	+	XM_016797382.1		XP_016655246.1	steroid dehydrogenase, putative		3492164	PCHAS_052260	969	969	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	822220	823679	+	XP_016655246.1		XM_016797382.1	steroid dehydrogenase, putative		3492164	PCHAS_052260	969	322	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	824478	825578	+						3499025	PCHAS_052270	1101		partial;old_locus_tag=PC000030.01.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	824478	825578	+	XM_740805.2		XP_745898.2	transmembrane emp24 domain-containing protein, putative		3499025	PCHAS_052270	1101	1101	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	824478	825578	+	XP_745898.2		XM_740805.2	transmembrane emp24 domain-containing protein, putative		3499025	PCHAS_052270	1101	366	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	826584	835349	-						3499024	PCHAS_052280	8766		partial;old_locus_tag=PC000029.01.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	826584	835349	-	XM_016797383.1		XP_016655247.1	erythrocyte membrane-associated antigen, putative		3499024	PCHAS_052280	8766	8766	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	826584	835349	-	XP_016655247.1		XM_016797383.1	erythrocyte membrane-associated antigen, putative		3499024	PCHAS_052280	8766	2921	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	839393	841025	+						3492540	PCHAS_052290	1633		partial;old_locus_tag=PC302070.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	839393	841025	+	XM_734387.2		XP_739480.2	alpha-tubulin 2, putative		3492540	PCHAS_052290	1353	1353	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	839393	841025	+	XP_739480.2		XM_734387.2	alpha-tubulin 2, putative		3492540	PCHAS_052290	1353	450	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	842878	843823	+						3490031	PCHAS_052300	946		partial;old_locus_tag=PC300050.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	842878	843823	+	XM_016797384.1		XP_016655248.1	40S ribosomal protein S19, putative		3490031	PCHAS_052300	519	519	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	842878	843823	+	XP_016655248.1		XM_016797384.1	40S ribosomal protein S19, putative		3490031	PCHAS_052300	519	172	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	845443	852834	+						3498233	PCHAS_052310	7392		partial;old_locus_tag=PC000329.03.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	845443	852834	+	XM_016797386.1		XP_016655249.1	pre-mRNA-splicing helicase BRR2, putative		3498233	PCHAS_052310	7392	7392	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	845443	852834	+	XP_016655249.1		XM_016797386.1	pre-mRNA-splicing helicase BRR2, putative		3498233	PCHAS_052310	7392	2463	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	852917	853336	-						3495553	PCHAS_052320	420		partial;old_locus_tag=PC000372.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	852917	853336	-	XM_737369.1		XP_742462.1	conserved Plasmodium protein, unknown function		3495553	PCHAS_052320	420	420	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	852917	853336	-	XP_742462.1		XM_737369.1	conserved Plasmodium protein, unknown function		3495553	PCHAS_052320	420	139	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	854588	855760	+						3493080	PCHAS_052330	1173		partial;old_locus_tag=PC000097.04.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	854588	855760	+	XM_734922.2		XP_740015.2	eukaryotic initiation factor, putative		3493080	PCHAS_052330	1173	1173	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	854588	855760	+	XP_740015.2		XM_734922.2	eukaryotic initiation factor, putative		3493080	PCHAS_052330	1173	390	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	857192	859375	+						3489634	PCHAS_052340	2184		partial;old_locus_tag=PC302444.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	857192	859375	+	XM_016797387.1		XP_016655250.1	serpentine receptor, putative		3489634	PCHAS_052340	1374	1374	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	857192	859375	+	XP_016655250.1		XM_016797387.1	serpentine receptor, putative		3489634	PCHAS_052340	1374	457	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	859784	860935	+						3490232	PCHAS_052350	1152		partial;old_locus_tag=PC301779.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	859784	860935	+	XM_016797388.1		XP_016655251.1	conserved Plasmodium protein, unknown function		3490232	PCHAS_052350	756	756	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	859784	860935	+	XP_016655251.1		XM_016797388.1	conserved Plasmodium protein, unknown function		3490232	PCHAS_052350	756	251	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	861943	862650	+						3499180	PCHAS_052360	708		partial;old_locus_tag=PC000162.02.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	861943	862650	+	XM_740960.2		XP_746053.2	conserved Plasmodium protein, unknown function		3499180	PCHAS_052360	708	708	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	861943	862650	+	XP_746053.2		XM_740960.2	conserved Plasmodium protein, unknown function		3499180	PCHAS_052360	708	235	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	863042	863655	-						3499177	PCHAS_052370	614		partial;old_locus_tag=PC000159.02.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	863042	863655	-	XM_740957.1		XP_746050.1	AP-4 complex subunit sigma, putative		3499177	PCHAS_052370	441	441	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	863042	863655	-	XP_746050.1		XM_740957.1	AP-4 complex subunit sigma, putative		3499177	PCHAS_052370	441	146	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	864003	864625	+						3499179	PCHAS_052380	623		partial;old_locus_tag=PC000161.02.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	864003	864625	+	XM_740959.1		XP_746052.1	BSD-domain protein, putative		3499179	PCHAS_052380	411	411	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	864003	864625	+	XP_746052.1		XM_740959.1	BSD-domain protein, putative		3499179	PCHAS_052380	411	136	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	865021	866406	-						3499182	PCHAS_052390	1386		partial;old_locus_tag=PC103571.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	865021	866406	-	XM_740961.2		XP_746054.2	conserved Plasmodium protein, unknown function		3499182	PCHAS_052390	1386	1386	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	865021	866406	-	XP_746054.2		XM_740961.2	conserved Plasmodium protein, unknown function		3499182	PCHAS_052390	1386	461	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	868574	869140	+						3489963	PCHAS_052400	567		partial;old_locus_tag=PC401501.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	868574	869140	+	XM_731861.1		XP_736954.1	asparagine rich protein, putative		3489963	PCHAS_052400	567	567	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	868574	869140	+	XP_736954.1		XM_731861.1	asparagine rich protein, putative		3489963	PCHAS_052400	567	188	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	871141	872335	+						3490084	PCHAS_052410	1195		partial;old_locus_tag=PC000695.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	871141	872335	+	XM_731976.2		XP_737069.2	glideosome associated protein with multiple membrane spans 2, putative		3490084	PCHAS_052410	1101	1101	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	871141	872335	+	XP_737069.2		XM_731976.2	glideosome associated protein with multiple membrane spans 2, putative		3490084	PCHAS_052410	1101	366	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	873261	876764	-						3492363	PCHAS_052420	3504		partial;old_locus_tag=PC000881.02.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	873261	876764	-	XM_734212.2		XP_739305.2	conserved Plasmodium protein, unknown function		3492363	PCHAS_052420	3504	3504	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	873261	876764	-	XP_739305.2		XM_734212.2	conserved Plasmodium protein, unknown function		3492363	PCHAS_052420	3504	1167	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	878338	879335	-						3498801	PCHAS_052430	998		partial;old_locus_tag=PC105585.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	878338	879335	-	XM_016797390.1		XP_016655252.1	conserved Plasmodium protein, unknown function		3498801	PCHAS_052430	900	900	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	878338	879335	-	XP_016655252.1		XM_016797390.1	conserved Plasmodium protein, unknown function		3498801	PCHAS_052430	900	299	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	880685	881131	-						3498802	PCHAS_052440	447		partial;old_locus_tag=PC105586.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	880685	881131	-	XM_740585.2		XP_745678.2	early transcribed membrane protein		3498802	PCHAS_052440	447	447	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	880685	881131	-	XP_745678.2		XM_740585.2	early transcribed membrane protein		3498802	PCHAS_052440	447	148	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	884111	885339	-						3486137	PCHAS_052450	1229		partial;old_locus_tag=PC404157.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	884111	885339	-	XM_016797391.1		XP_016655253.1	tryptophan/threonine-rich antigen, putative		3486137	PCHAS_052450	1107	1107	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	884111	885339	-	XP_016655253.1		XM_016797391.1	tryptophan/threonine-rich antigen, putative		3486137	PCHAS_052450	1107	368	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	887135	888432	-						3497406	PCHAS_052460	1298		partial;old_locus_tag=PC000858.01.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	887135	888432	-	XM_016797392.1		XP_016655254.1	conserved Plasmodium protein, unknown function		3497406	PCHAS_052460	1062	1062	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	887135	888432	-	XP_016655254.1		XM_016797392.1	conserved Plasmodium protein, unknown function		3497406	PCHAS_052460	1062	353	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	890873	892334	-						3491202	PCHAS_052470	1462		partial;old_locus_tag=PC107129.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	890873	892334	-	XM_016797393.1		XP_016655255.1	conserved rodent malaria protein, unknown function		3491202	PCHAS_052470	1221	1221	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	890873	892334	-	XP_016655255.1		XM_016797393.1	conserved rodent malaria protein, unknown function		3491202	PCHAS_052470	1221	406	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	894805	895643	-						27794637	PCHAS_052480	839		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	894805	895643	-	XM_016797394.1		XP_016655256.1	CIR-like protein		27794637	PCHAS_052480	717	717	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	894805	895643	-	XP_016655256.1		XM_016797394.1	CIR-like protein		27794637	PCHAS_052480	717	238	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	900755	903380	+						3498848	PCHAS_052490	2626		partial;old_locus_tag=PC105570.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	900755	903380	+	XM_016797395.1		XP_016655257.1	Plasmodium exported protein, unknown function		3498848	PCHAS_052490	2526	2526	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	900755	903380	+	XP_016655257.1		XM_016797395.1	Plasmodium exported protein, unknown function		3498848	PCHAS_052490	2526	841	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	906234	906605	-						27794638	PCHAS_052500	372		partial;old_locus_tag=PC105567.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	906234	906605	-	XM_016797396.1		XP_016655258.1	early transcribed membrane protein		27794638	PCHAS_052500	372	372	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	906234	906605	-	XP_016655258.1		XM_016797396.1	early transcribed membrane protein		27794638	PCHAS_052500	372	123	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	912348	913124	+						27794639	PCHAS_052510	777		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	912348	913124	+	XM_016797398.1		XP_016655259.1	Plasmodium exported protein, unknown function		27794639	PCHAS_052510	687	687	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	912348	913124	+	XP_016655259.1		XM_016797398.1	Plasmodium exported protein, unknown function		27794639	PCHAS_052510	687	228	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	914810	923103	-						3488423	PCHAS_052520	8294		partial;old_locus_tag=PC402478.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	914810	923103	-	XM_016797399.1		XP_016655260.1	reticulocyte binding protein, putative		3488423	PCHAS_052520	8169	8169	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	914810	923103	-	XP_016655260.1		XM_016797399.1	reticulocyte binding protein, putative		3488423	PCHAS_052520	8169	2722	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	926890	928339	-						3496644	PCHAS_052530	1450		partial;old_locus_tag=PC107269.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	926890	928339	-	XM_016797400.1		XP_016655261.1	fam-a protein		3496644	PCHAS_052530	801	801	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	926890	928339	-	XP_016655261.1		XM_016797400.1	fam-a protein		3496644	PCHAS_052530	801	266	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	931763	933249	-						27794640	PCHAS_052540	1487		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	931763	933249	-	XM_016797401.1		XP_016655262.1	fam-a protein		27794640	PCHAS_052540	810	810	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	5	NC_030105.1	931763	933249	-	XP_016655262.1		XM_016797401.1	fam-a protein		27794640	PCHAS_052540	810	269	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	433	1918	+						3493272	PCHAS_060010	1486		partial;old_locus_tag=PC402163.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	433	1918	+	XM_016797402.1		XP_016653361.1	fam-a protein		3493272	PCHAS_060010	834	834	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	433	1918	+	XP_016653361.1		XM_016797402.1	fam-a protein		3493272	PCHAS_060010	834	277	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	2839	4058	-						27794641	PCHAS_060020	1220		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	2839	4058	-	XM_016797403.1		XP_016653362.1	CIR protein		27794641	PCHAS_060020	984	984	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	2839	4058	-	XP_016653362.1		XM_016797403.1	CIR protein		27794641	PCHAS_060020	984	327	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	5984	7101	-						3495731	PCHAS_060030	1118		partial;old_locus_tag=PC200008.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	5984	7101	-	XM_016797404.1		XP_016653363.1	CIR protein		3495731	PCHAS_060030	879	879	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	5984	7101	-	XP_016653363.1		XM_016797404.1	CIR protein		3495731	PCHAS_060030	879	292	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	9577	9900	-						27794642	PCHAS_060040	324		partial
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	9577	9900	-	XM_016797405.1		XP_016653364.1	conserved Plasmodium chabaudi protein, unknown function		27794642	PCHAS_060040	324	324	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	9577	9900	-	XP_016653364.1		XM_016797405.1	conserved Plasmodium chabaudi protein, unknown function		27794642	PCHAS_060040	324	107	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	11853	13079	-						3496573	PCHAS_060050	1227		partial;old_locus_tag=PC200050.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	11853	13079	-	XM_016797406.1		XP_016653365.1	CIR protein		3496573	PCHAS_060050	984	984	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	11853	13079	-	XP_016653365.1		XM_016797406.1	CIR protein		3496573	PCHAS_060050	984	327	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	15418	16603	-						3493830	PCHAS_060060	1186		partial;old_locus_tag=PC200035.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	15418	16603	-	XM_016797407.1		XP_016653366.1	CIR protein		3493830	PCHAS_060060	945	945	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	15418	16603	-	XP_016653366.1		XM_016797407.1	CIR protein		3493830	PCHAS_060060	945	314	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	19203	22370	-						3496867	PCHAS_060070	3168		partial;old_locus_tag=PC102662.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	19203	22370	-	XM_016797409.1		XP_016653367.1	CIR protein		3496867	PCHAS_060070	2928	2928	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	19203	22370	-	XP_016653367.1		XM_016797409.1	CIR protein		3496867	PCHAS_060070	2928	975	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	24739	29420	-						3486855	PCHAS_060080	4682		partial;old_locus_tag=PC403547.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	24739	29420	-	XM_016797410.1		XP_016653368.1	CIR protein		3486855	PCHAS_060080	4443	4443	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	24739	29420	-	XP_016653368.1		XM_016797410.1	CIR protein		3486855	PCHAS_060080	4443	1480	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	32062	34583	+						3485289	PCHAS_060090	2522		partial;old_locus_tag=PC405574.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	32062	34583	+	XM_016797411.1		XP_016653369.1	CIR protein		3485289	PCHAS_060090	2277	2277	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	32062	34583	+	XP_016653369.1		XM_016797411.1	CIR protein		3485289	PCHAS_060090	2277	758	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	35347	39475	-						3489337	PCHAS_060100	4129		partial;old_locus_tag=PC403665.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	35347	39475	-	XM_016797412.1		XP_016653370.1	CIR protein		3489337	PCHAS_060100	3780	3780	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	35347	39475	-	XP_016653370.1		XM_016797412.1	CIR protein		3489337	PCHAS_060100	3780	1259	
gene	protein_coding	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	42097	45678	+						3496122	PCHAS_060110	3582		partial;old_locus_tag=PC107506.00.0
mRNA		GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	42097	45678	+	XM_016797413.1		XP_016653371.1	CIR protein		3496122	PCHAS_060110	3342	3342	partial
CDS	with_protein	GCF_900002335.2	Primary Assembly	chromosome	6	NC_030106.1	42097	45678	+	XP_016653371.1		XM_016797413.1	CIR protein		3496122	PCHAS_060110	3342	1113	
